idID	Text	Label
42416	@USER @USER @USER @USER @USER Looking forward to the right dragging up these tweets when the New York Times hires me as Antifa Editor	NOT
64022	@USER @USER Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊	NOT
99950	@USER He is Spartacus!!!	NOT
39946	"@USER Agree! She is THE rock star for the ages. Proof? I'm old and love Pink. Her So What"" video is hilarious and brimming with strong woman attitude. And, she can actually sing as opposed to most of the wannabes out there now. THE BEST!"""	NOT
15041	@USER here we go this is where the nats blow a lead now or the 8th inning have you not learned and strasburgh is not what everyone thinks he is inconsistent	NOT
19138	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No, I'm 100% sure you're watching right-wingers posting things only. And think you see discrepancies in narratives""?  What I posted wasn't ""approved antifa video"" at all. There's no such organization. What it was was a popular Youtuber examing what Antifa is without any bias."""	NOT
32730	@USER Heroes and villains. Garak is neither. He is: URL	NOT
16048	@USER That’s my place😩	NOT
65722	Confirm Kavanaugh Now!  #MAGA URL	NOT
89245	@USER The NRA supported gun control when Reagan was governor of california when black people began buying guns.	NOT
94444	@USER 3) this appointment has been commonly know for 6 months minimum .But now when the left has nothing else to throw at him she suddenly speaks up.  4) This individual is a antifa supporting liberal collage professor . Continued...	NOT
28881	@USER CNN is neither there to make money or tell the truth It solely exists to be a propaganda arm of the Democratic Party	NOT
67765	#TheresaMay we need a #PeoplesVote @USER URL	NOT
85261	"@USER @USER @USER @USER @USER Sad that you are trying to pawn off another rich Right-Wing type in an age of increasing wealth disparity. A price gouging pharma executive at that. After Trump tried to gut healthcare with no real replace in that repeal &amp; replace"". It's a slap in the face."""	NOT
59559	@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻	NOT
47088	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won’t do anything to him because he’s Muslim Brotherhood &amp; they don’t care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it’s scary!	OFF
25030	@USER @USER Sorry for the Democratic party is the party of hate they formed the KKK and antifa. The GOP it's finally got back in the office and the economy is booming and people have jobs wow overlook this. You liberal people are the most trashy ignorant things on this planet.	OFF
23958	@USER Besides Jax’s mom and maybe Ope he is hands down my favorite he’s like the only good person on the show 😂	NOT
36697	@USER One could say that she is the one coward. She could probably end this charade but continues to sabotage our country with her silence. Plus she’s a sad over facelifted former soft porn model.	OFF
31242	@USER Another lie. Anything for a diversion	OFF
30687	"#UKIP (@USER #Scotland MEP David #Coburn MEP just said on @USER Theresa #May is capitulating. She should have, at the start, organised leaving EU with no deal &amp; then put her deal on the table and told EU that's what you get or it's no deal."" #Brexit now. (#Conservatives)"""	NOT
92425	@USER But please get a better barber first.	NOT
25069	@USER wow love the spray 💀	NOT
59208	@USER 1st of all who trust the FBI to do a polygraph?I don't! She can pass it if she's a habitual liar.They have no fear or caring about what or who they lie about. She's probably a closet ANTIFA member.Insane to wait 30 yrs.If true others could have been hurt bc of her complancey.🤬	NOT
90712	🛑 Ntknetwork News 🛑 👉 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼🇺🇸#2A #Prolife URL	OFF
31247	@USER @USER @USER @USER @USER @USER @USER And the United States is 94th in murder rate.  Thanks for proving that gun control is useless except for authoritarians.	NOT
22963	@USER @USER @USER Well if Osuna did do that than he's the ass. Not really sure why you went there. Are you claiming I punch women? If you are sir you are the asshole and completely wrong. My tweet had nothing to do with Osuna it was a clear fact that Giles punches himself when he sucks.	OFF
53913	@USER If you ain’t hyping me up like the nigga in the back ima have to throw the whole friend away	OFF
38641	"The Senate and the Supreme Court Have Been Granted Too Much Power""  URL #TCOT #MAGA #RedNationRising"""	NOT
46508	It is the consensus of the Republican Party that sexually assaulting a 15-year-old girl should not disqualify a judge from sitting on the highest court in the land and making life-or-death decisions about women's health.   #MAGA	OFF
98131	@USER This one is tough. It‘s too easy to hold a grudge but fucking hard to let go.	OFF
79883	@USER The @USER are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL	NOT
70171	@USER By wagging her finger at authority figures? Hmmm. ..no. Serena is the definition of a bully. Her frequent on court tantrums are why she is being screened for steroid use more than other players. She appears to have roid-rage.	NOT
30166	"#Hillary once said that if #Trump wins, We all hang from Nooses."" The deeper this goes, the more we learn why #Clinton freaked out when she realized #Trump could win.  URL #conservatives #TCOT #Unmasking #ReleaseTheMemo  #SusanRice #FBI #DeepState #Mueller"""	NOT
35560	@USER @USER @USER The conservatives are finding this pill very hard to swallow.	NOT
32524	@USER Fuck off	OFF
46424	"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya"""	OFF
42141	"9/9 push a narrative. Remember it's their place to tell us what to think. Well I'll gladly be, as Hillary said a DEPLORABLE"", ""IRREDEEMABLE""  or as gropy Joe  just said, ""DREGS OF SOCIETY"". Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed"""	OFF
26169	@USER @USER The ‘AntiFa’ crowd? What a quack.	OFF
80349	@USER So fuckinggg cute 😍	OFF
35025	😀😆😂 @USER rocks #MAGA 👍 URL	OFF
81645	@USER Hope you are having a beautiful and blessed Sunday 😊🙏🏼💜 URL	NOT
81135	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hey one of your antifa bros was on here today saying how much he hated Joey. Does God condone that hate? And who is this Joey guy?	NOT
17789	@USER Hate to break it to you but gun control doesn't affect suicide rates. It only changes the method. Facts = hurt.. URL	NOT
64579	@USER @USER @USER Someone should tell her that voters have to be at least 18 and be citizens. Can't imagine adults with critical thinking skills could ever vote for her again.	NOT
18107	@USER DemocRATS continue to attack &amp; smear conservatives. Their latest victim: Brett Kavanaugh. This tactic is right out of Saul Alinsky playbook. @USER @USER @USER don’t fall for it!! #ConfirmKavanaughNow @USER @USER @USER	NOT
95650	@USER I can't drink. URL	NOT
12049	@USER So after taking with Kavanaugh he is able to diagnose His accuser	NOT
21418	@USER Liberals live in fantasy land. URL	NOT
81817	@USER Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis.	NOT
34986	@USER *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.	OFF
22913	@USER my Kitty you know that I love you and you are always in my minds😍🐱🤗	NOT
21381	@USER been supporting ur game for years as u know its about time u giys was free and able to communicate like you are doing &lt;3 hopefully only up from here brother	NOT
84523	Just watching a Horizon show  about scientists that discovered a DNA mix between humans and Neanderthals.Would have thought Trump getting elected would have been proof enough. #MAGA	NOT
97548	@USER At least you are honest lmao	NOT
49760	"Black Female Democrats Call for Changes in Party""  URL #TCOT #MAGA #RedNationRising"""	OFF
74358	@USER Blow hard	NOT
88474	Energy Independence: A 'bi-product' of Donald Trump's relentless pursuit to #MAGA! URL	NOT
45211	@USER The best hope for gun control is banning bullet proof backpacks... Because why do they need it if they are not a terrorist?	NOT
18772	@USER So speaks according to his own bio ......a Christian.   A white man who worships Jesu....s a brown man...... being racist to brown hobbits. He is two things.... a ringwraith and a blocked ringwraith. Thanks heavens out of 6 Billion people on the earth only 18 want to follow him	NOT
27176	@USER @USER  It says everything. When your principles hang on the fraudulent word of a porn performer. What integrity have you got left?	OFF
84112	@USER @USER Because he is a traitor	OFF
16681	@USER Hana &amp; Hina After School. It’s an LGBT love story and I got it for my best friend and read half and the next day went back to the comic con and bought myself the series 😂	NOT
58638	@USER @USER @USER @USER @USER The idea that capitalists like competition is a joke.  Capitalists like nothing more than a government-sanctioned monopoly on an essential public service; if they didn't then they'd spend less time lobbying the British government.	NOT
38491	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL	NOT
98644	10. New Gun Control Laws 11. Term Limits 12. Eliminate lifetime salaries for politicians 13. Same medical benefits as any other Federal Employee 14. Federal Holiday on Election Days 15. A review of Presidential powers of pardon	NOT
52026	@USER conservatives believe all persons of color are a priori guilty of crimes therefore when PoC are denied their rights in extrajudicial killings no conservative EVER questions the killing.	OFF
