ID	Text	label
44289	@USER If it's real those antifa are asking for a broken bone or black eye	NOT
49174	@USER Another Snow Flake melting down.. URL	NOT
59384	MUST READ 👇 #MAGA URL	NOT
83469	@USER @USER @USER It’s quite apparent she abhorres the constitution.  Stupid woman.  She thinks she is so much better than anyone else.	OFF
88572	@USER Perhaps FBI etc. Should look into Orrin Hatch closet and investigate what he is hiding Sex Offenders always stick together	OFF
56476	@USER Who she thinks she is to talk to a referee like that and expect everyone to support her! Or treat her specially?	NOT
38280	@USER @USER send in some of your antifa super soldiers to sort these Tommy Robinson fans out.	NOT
69392	.@USER thank you for being who you are and never shying away from it! For being beautiful and smart and real and black and joyful! For showing that Black woman can be more than the boxes the world puts them in! You are a legend! I can't wait to see what you do next! #GOAT URL	NOT
16362	"1/ Here's @USER as quoted by @USER factually incorrect on no less than 6 counts: Trump is raising taxes not just on Democrats, he’s raising taxes on  Democrats &amp; Republican &amp; independents &amp; conservatives &amp; short people &amp; tall people."""""	NOT
89197	.@USER is no champion for women. URL	NOT
13389	@USER I think liberals call that a front hole now. Been having fun with that one.	NOT
11980	"@USER @USER If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"" that want free sex and then abortions paid for by the government!"""	NOT
41445	@USER @USER @USER He is the best Warrior 🤷🏾‍♂️	NOT
97822	@USER OMG!  Did you see that “almost” victim had a chance to shoot the “incompetent” criminal with a gun.  We need better gun control laws.	NOT
76823	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah most Antifa are Americans and still they advocate for an ideology that will destroy our great country. That makes them traitors and should be treated as such.	NOT
92802	"@USER @USER Very fair points; however, the facts still remain: 1. Mr. Ramos did his job as every referee/umpire does in any sport. He did not deserve to be called a thief"". 2. Serena as great as she is let her emotions get the better of her and embarrassed herself, Ms. Osaka and the game."""	NOT
91317	@USER @USER First law — sensible fucking gun control!	OFF
31511	#boom @USER maybe that book deal isnt such a good idea? #FISADeclassification #maga #QAnon #TrustSessions wow the corruption runs deep.  URL	NOT
62372	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Liberals know the truth. Here is an example. Obama's numbers from his presidency. URL	NOT
93419	@USER 2018 charts she is. Overall fuck no. Cardi got ways to go to catch niki	OFF
34565	1. Killshot 2. Gun control 3. Rap devil	NOT
88938	@USER @USER @USER @USER She knew conservatives would destroy her world. She’d hoped to remain anonymous. URL	NOT
47621	"@USER Authoritarianism is terrifying and destructive. Right now the Conservatives are authoritarian neo-liberals. Fascism is right wing, not left-wing. Centrist politics to privatise profit but burdening tax-payers with all the risks is a bad deal and why centrism"" is unpopular."""	OFF
61468	@USER Republicans on Gun Control. Deaths didn't participate in the success of Trump's Economy. URL	NOT
39039	@USER Didn't this trashy thing sleep her way to the top with married men?	OFF
88297	@USER @USER Real conservatives are stepping up.	NOT
86332	@USER she is not a Republican... by any means....	OFF
17211	Network of Liberal Facebook Ads Traces Back to Colorado Law Firm URL #cnn #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #sgp #nyc #boston #baltimore #cleveland #chicago #milwaukee #denver #stlouis #houston #dallas #atlanta #la	NOT
79489	@USER @USER is trying too hard to create a racist agenda.	NOT
18428	@USER @USER Typical antifa type and he’s not worth anyone’s time.	NOT
45033	@USER *click*  FUCK YOU!!	OFF
42343	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER NS liberals will sell out fishermen in a heartbeat. These N.S. Liberals are probably in line looking for private sector handouts. Big money tied to Kameron Coal. @USER don’t care about Nova Scotians. Look at health and education. Fisheries next?	OFF
72883	@USER @USER @USER @USER @USER @USER Congratulations!	NOT
81929	@USER @USER She is so stupid it scares us average Americans that she makes decisions on our behalf	OFF
62647	@USER @USER Racist all she is. My god less then 10% of population and cry 😿 more then other 90 put together. Trump doing a great job just cause he got white skin ya don't need hate on him over and over and over	OFF
99832	@USER I am definitely for antifa members getting themselves killed.	OFF
69821	@USER Bitchhhhhh I'm jelllll	NOT
13720	@USER josh as slave leia	OFF
19863	@USER Sleazy CNN afraid of Trump GOP but tough on liberals.	NOT
39237	@USER What's doing detriment to this state (and country) is Republicans who refuse to govern as the conservatives they campaign to be. McDaniel may have some flaws (who doesn't) but he's the kind of fighter we need. Some of us are sick of the losers the GOP keeps giving us.	OFF
58123	He can shout out to me any time he wishes.... #MAGA Thank you sir! @USER URL	NOT
23960	@USER Obama owns #ANTIFA and #BLM.  Still want to discuss the rise of radicalism?	NOT
18240	@USER I knew he will b dead 🤣🤣 He is brave 🤣🤣🤣	OFF
93119	WTC This is a threat!!! ..@USER #Maga #QAnon #WakeUpAmerica URL	OFF
78556	"@USER @USER These gun control scientists"" are a disgrace. They should have their license to publish revoked. 😒"""	OFF
58208	@USER Didn’t watch and don’t care. #MAGA	NOT
23621	A country in which we are happy to hunt constitutional presidents in the desert because the Chancellor is referring to her truth about #Antifa videos.  #Merkelkratie #Maassen #Merkel #Seehofer URL	NOT
71765	@USER @USER @USER @USER That is to say I was aware it wasn’t written for me. That’s ok though. You can tell that she really loves the housewife culture she is writing about. Imagine Shirley Jackson without the misanthropy.	NOT
94267	"@USER @USER @USER URL  Even in the SPD there is the believe, the Antifa has a legitimate reason"""""	NOT
68698	"@USER @USER @USER This is fun, I asked him for proof and he blocked me. I was about to joke about how he'd go from The Antifa are the real Nazis!"" to similar alt-shite talking points, boy that sure was providing proof quickly."""	OFF
97300	@USER @USER @USER What a joke! She is a Gem alright!! She is a Racist phony! Right along with this Racist Phony. That thinks she will follow me from her second account. And block me. Because I speak the truth. I could care less about follower's. Like it's a big party. I care that they discriminate URL	OFF
32148	@USER Yeah! You can’t just wing cooking!   There’s all kinds of measurements you need to follow otherwise it’ll end up tasting like garbage.	OFF
37630	3rd time in my teacher career that I’ve had a parent tell me that he/she is praying for me. I always consider that a win 👏🏻👏🏻 #teacherlife #prayalloftheprayers URL	NOT
30374	@USER @USER @USER @USER @USER @USER A visual representation of the gun control movement and why we are tired of the demands: URL	NOT
14412	@USER i am a lot older than she is	NOT
35895	@USER @USER @USER Agreed. Antifa is totally ate up with worms. In fact they are worms.	NOT
71470	#jiyoonfact She is the father of the group.	NOT
85897	@USER @USER You sound like the NRA saying it’s too soon to talk about gun control. If they were close to car as u say they would have seen the perp. Stop making excuses. The CHILD is the victim here.   If there are ppl who don’t know—  Parents:NEVER leave ur child unattended in a car. EVER.	NOT
27510	@USER @USER @USER You are a member of 40 years aren’t you? Surely that means he abused you? I mean I know you don’t understand idioms but this is next level ignorance	OFF
39627	@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman. I'm so sorry that happened to you.	OFF
14890	@USER @USER Not so bloodless for some  ... because ANTIFA...	NOT
83242	1st thing Liberals and Conservatives want to pass is the TPP trade deal URL via @USER #cdnpoli #tpp #nafta	NOT
53195	@USER Can you answer one question ? If you find out she is lying and that it was a set up will you still defend your party	NOT
20802	@USER ANTIFA? As in anti fascism? Damn who wouldn't want that in America? Maybe our ancestors who fought the nazis in ww2?	OFF
58847	@USER this gave me fucking heart palpitations i'm shaking as i type this	OFF
40003	@USER Fallon is a woosy	OFF
45657	"@USER @USER @USER Those VG/HC stickers I see on trucks--exclusively trucks, never cars--seem like asshole indicators. I can't say for sure because I've never actually spoken to someone who's like Yes, hockey should involve more punching people"" but.... yeah it seems bad"""	OFF
74101	@USER @USER You align yourself with an organization that butchers babies for profit. Than scream about the need for gun control and the violence against our children but somehow your OK with the butchering of 100s thousands of innocent defenseless babies every yr If it lines your pockets.	OFF
27872	@USER @USER Ppl must realize by now HRC only speaks when she is told to speak and only what she is supposed to say. HRC hasn’t had an original thought since college and probably before.   Research her pas with her SS guards and you will see how calm and considerate she is!	NOT
95018	@USER He will never live this down! You know he is furious! Can U imagine what world leaders will be thinking when they meet him‼️😱	NOT
85615	"@USER @USER @USER @USER @USER @USER @USER UNDERSTOOD, Sir! Like on the morn of 11/08/16, Nation HUNKERED DOWN 2 cont. 2 help #MAGA, in UR God given STABLE GENIUS wrds:Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Voc.&amp;Comp."""	NOT
29009	"@USER This is ANTIFA!!!"" &lt;kicks man into pit&gt;"""	NOT
12121	@USER @USER @USER @USER @USER @USER Yes I do! A lot of us that support stricter gun control are absolutely opposed to having all guns banned. I myself am a responsible gun owner who is capable of *also* recognizing that we do not need civilian ownership these other guns.  compromise clearly isn’t your strong suit.	NOT
