id	tweet	annotator_sentiment
5453	To a lot of ya I may sound dumb retarded or whatever. Personally none of ya opinions have ever mattered. I just do\u2026 @URL	fear_shock_indifference_sadness_disgust
4669	The word retard is offensive. The next time you wanna make fun of your buddy for doing something stupid don\u2019t call\u2026 @URL	indifference_disgust
2499	Some immigrants picked up by ICE given 'fake dates' to appear in court @URL	anger_fear
1066	that one time i got called a raghead in leicester ^2	indifference_disgust
147	I really dig stories of immigrants coming to USA and making a killing that shit inspiring fr.	anger_indifference
205	This is the sort of thing that happens in a shithole country. @URL	shock_disgust
952	hazard literally scored a hat trick against the same team you fucking retard @URL	fear_indifference_sadness_disgust
5053	What an absolute cunt \ud83e\udd2c @URL	anger_confusion_sadness_indifference_disgust
4066	Strictly come mongol	indifference_disgust
4259	a certainty is a prognosis: horrid and mongoloid	anger_sadness
1079	Imagine given birth to this nigger @URL	anger_disgust
1429	I didn\u2019t get it but u don\u2019t no how to talk u talk likea retard	confusion_sadness
2864	Gentle reminder: The atrocities in other nation states are theirs to fix and you don't have to accept refugees into yours.	shock_disgust
4805	@user Deadset most unfunniest retard	fear_shock_indifference_sadness_disgust
4901	lol and she has gone full retard which didn't take much. As is the same for her fellow Hollywierdos. @URL	anger_indifference
3188	@user @user @user @user @user Again his actions speak louder Mexican rapists shithole countries\u2026 @URL	anger_disgust
3549	@user @user I just peeped lmao im retarded	indifference_disgust
513	You\u2019re a retard Spooky Willy	sadness_indifference
2608	@user @user when will it say nigger so i can be validated	anger_disgust
1052	My brain during the day: Potato potato ching chong tomato	sadness_indifference
628	I hate when people ask me to socialize like why are u so fucking rude? Have I ever asked you to stop breathing you faggot piece of shit?!	shock_disgust
3170	As per d Kerala Govt Devotees of Sabarimala r seems 2b terrorist n naxalites maoist n leftist are peace loving cit\u2026 @URL	confusion_disgust
4052	Why tf put in Jansen in the 8th again ! Are you retarded or something. Doc Roberts with his stupidity strikes again	sadness_disgust
5567	@user She is the fucking stupidest cunt on this planet	anger_confusion_shock_indifference_disgust
812	@user he looks like a full ass dyke here	anger_shock
1828	I asked my mother for a murukku .. She gave me the retarded one and told that the perfect murukkus are for Diwali \ud83d\ude44	sadness_indifference
5177	@user I told u he was retarded	fear_disgust
1493	Joyeux anniversaire en retard League Of Legends !	anger_fear_shock_sadness_disgust
1537	You fucking scumbag cunt @URL	shock_indifference
3484	What the Moist doesn't want you to hear: \ud83d\udc4a \ud83d\udc4a \ud83d\ude12 \ud83c\uddfa\ud83c\uddf2 \ud83d\udc4a Why are we having all these people from shithole countries c\u2026 @URL	anger_sadness_shock_indifference_disgust
1659	@user Don’t do it I did it and it’s impossible to keep such a nightmare I also looked like a feminazi a… @URL	anger_confusion_sadness_indifference_fear
2835	@user i've had friends that were girls that were borderline retarded looking\nit's a person's personality that wins out	sadness_shock
2065	Good job NBC\ud83d\udc4d\ud83c\udffb! A sterling performance by this country\u2019s shithole media. @URL @URL	anger_sadness
3175	Fuck that orange twat @URL	sadness_disgust
2137	@user A dem Bernie retard totally didn\u2019t shoot up the republicans at the congressional baseball game or anything	anger_sadness
3331	Also my dog is retarded @URL	anger_sadness_shock_indifference_disgust
2597	I'm actually scared of parking my car now because wherever I park it some twat finds it and swings there door into my baby	fear_sadness
1025	Got street harassed for ignoring three men after they used language like ching chong on me. because i ignored the… @URL	anger_disgust
4214	When meanies call you a mongol say\n\I am the child of Genghis Khan you are the child of orangutan\	confusion_indifference
927	@user \n Is a gigantic retard who I try to guide through her mental troubles and make her look somewhat normal #makeawish	sadness_disgust
2351	Hate to break it to you America but your president is retarded. #Pittsburgh @URL	anger_confusion_sadness_shock_disgust
4526	German mayor sets example of how to welcome refugees CJ @URL	sadness_shock_indifference_disgust
1093	they should pull up my tweet calling robbie a sexist twat when introducing vibe five since they\u2019re putting tweets on the screen	anger_sadness_shock_indifference_disgust
3200	ur opinion is not relevant if u say ching chong	anger_confusion_fear_indifference_sadness
2462	Bull dyke beating hot lezzie fems down. @URL	fear_disgust
2946	Just when i thought i couldnt be more ching chong my eyes proved me wrong.	anger_sadness
1339	Dems have taken America so far down the Socialist NWO PC shithole we're havin' to re-litigate basic common sense\u2026 @URL	confusion_fear_shock_sadness_disgust
7	@user @user Btw. Are we now allowed to say \shithole\ countries? Are we also allowed to say how wes\u2026 @URL	anger_sadness
3396	@user @user you're already going to be a cunt at least condense it to the actual event\n\nyou don't w\u2026 @URL	anger_confusion_fear_indifference_disgust
881	@user Wealthy cunt addressing the population reduced to penury after his master plan kicks in...	anger_disgust
243	Yale study on undocumented immigrants - truth!	anger_fear_indifference_sadness_disgust
1447	@user fine you dyke	anger_sadness
1171	@user @user @user @user @user All illegal aliens are criminals. They became crimi… @URL	anger_disgust
424	My nigger lion heart I wish you God forward ever back ward never man me say.	sadness_indifference
4196	@user One horrible fucking twat that thing.	anger_disgust
2912	you ever fuck an asian girl you fucking a mongoloid	anger_indifference
121	LOL you know what i mean! nigger got caught again. @URL	anger_sadness_shock_indifference_disgust
4885	Not a bad night considering I was part mongoloid... @URL	sadness_shock
1505	The only men the democrats see as having rights are themselves and illegal aliens Ms-13 terrorists etc.	shock_disgust
227	I\u2019m getting so fucking fat it\u2019s a joke !! But I will do nothing about it cos am a lazy cunt	anger_confusion_sadness_indifference_fear
5287	Im Gay .1890's gay not 1990's gay.I hate filthy faggot queers\nI love jewsthe jews of the Maccabean era Ihate the\u2026 @URL	anger_confusion_fear_shock
3892	Look at her face. She\u2019s not rich or happy. All she has is being white in Trump\u2019s racist shithole country. That\u2019s\u2026 @URL	sadness_indifference
1471	I got banned once because I called desiinger a retard	sadness_shock
3062	@user @user @user called me a nigger one time	anger_sadness
1738	@user @user @user Then why does it say limited edition and not limited to fortnitemares you mongoloid lmao.	anger_confusion_fear_shock_disgust
2112	@user ion no why that faggot likin yo tweet maybe he should suck yo dick	anger_disgust
4953	@user @user @user @user @user My name isn\u2019t raghead trailer trash.	anger_sadness
4157	@user Yeah that leftist mob was never \a thing\ but that rightist terrorist mob is A THING!	shock_disgust
152	Are United gonna ruin my fuckin Sunday or what? Lukaku better get dropped the shit cunt.	anger_confusion_shock_indifference_disgust
1504	@user @user @user @user @user This is better	shock_disgust
4428	there's kib then there's aljun then there's brandon then there's balti then there's encho then there's dyke gOISE	indifference_disgust
5423	@user @user absolute mongoloid set of hands	indifference_disgust
2854	The dodgers manager is an absolute retard	anger_fear_shock_indifference_sadness
3043	@user @user @user Sounds like he's the perfect rube for the leftists	anger_indifference
5320	@user @user Nothing retarded about it. Love caposa i just don\u2019t agree with his opinions on da\u2026 @URL	anger_confusion_fear_indifference_disgust
1308	@user You shouldn't. People who do care are retarded	anger_confusion_shock_indifference_disgust
1655	Why would the guy that just killed a bunch of Jews support Bernie Sanders a Jew you fucking broken brained retard @URL	anger_disgust
1425	@user Wow. And I remember when she tried spinning \u201cshithole countries\u201d people were like \u201cNah she\u2019s okay.\u201d No she\u2019s human garbage.	confusion_sadness_shock_indifference_disgust
5203	CAT\n\n\Check out this daft cunt\\n\n7/10 @URL	anger_fear_shock_indifference_disgust
1897	THIS BORDER TRASH IS NOT COMING IN!!!. go back to where you come from. @URL	anger_shock
5413	Here goes this dumb ass negro @URL	anger_confusion_sadness_indifference_fear
4440	@user @user so you defend someone because she was from Kenya high that's why Kenya is a shithole country	confusion_fear_shock_sadness_disgust
5268	Disgusting tweet you vile cunt. @URL	anger_indifference
4851	@user ...what... negro @URL	confusion_indifference
672	When your Twitter account gets put on hold because you call a racist a cunt cmon twitter	anger_shock
5008	@user @user What a non-response lmao. Obviously her tweet is retarded but why is talking to Spencer hypocritical?	anger_confusion_sadness_indifference_disgust
5546	it's not my fault shut up ching chong bitch	sadness_indifference
625	Love is...\n\nSometimes I\u2019m into you\nSometimes I\u2019m not. \nSometimes you\u2019re adorable\nSometimes you\u2019re a twat. \nSometi\u2026 @URL	shock_indifference
5545	@user @user Any sport that can end in a tie is 100 percent retarded	sadness_indifference
2088	@user why i can say nigger in the text chat but everyone is getting banned because we say the word NIBBA	anger_shock
4301	@user What\u2019s worse? \u2018Orange\u2019 or his mongy celebration \ud83d\ude02	anger_fear_shock_sadness_disgust
478	This negro got a sample of his deposition on this album!	anger_confusion_shock_indifference_disgust
5421	@URL Steve guy is a fucking retard.	sadness_disgust
4348	i cant possibly imagine stepping under a 6 plate bench lmfao. retarded. my chest would explode. \ud83d\ude02	anger_disgust
4593	@user @user @user @user @user @user and she ended ching chong girls aka @user too. Legend only.	anger_fear_shock_indifference_disgust
3386	Boroqul a general and friend of #Chinggiskhan ambushed by Tumed 1216. Learn more in my video on the #mongol conqu\u2026 @URL	indifference_disgust
3934	Keep in mind I'm a negro. My open got a screen do'❕	sadness_disgust
5059	I said \ching chong\ in a cafe yesterday and now I'm not allowed back there.	anger_confusion_fear_shock_sadness
4236	@user Hey hey hey. Watch it. You got spic kids. \ud83d\ude02. \n\n(No offense @user @user your dads just a racist bastard).	anger_shock
4681	Lesbian Twitter! \n\nIs there a difference between a stud and a dyke? If so how ? Lol serious question	anger_indifference
4109	\Hut dwellers in shithole countries\\n\nWow.\n\n\ud83d\ude0f\ud83d\ude0f\ud83d\ude0f @URL	fear_shock_indifference_sadness_disgust
4133	@user @user Or maybe if we used spic?\n\n\I sighed. I was usually first on the scene to defend Deborah b\u2026 @URL	sadness_shock
3617	By day\u2019s end mine should be spic &amp; span clean. \ud83d\ude02\ud83d\ude02 @URL	anger_confusion_sadness_shock_fear
5249	@user Afrikaans dumb cunt do you speak it?	anger_indifference
